CLV,CAC,CLV/CAC Ratio
31437.970744958857,23538.44551299309,1.3356009736329135
26910.737479712592,22411.222182349353,1.2007706344952027
31967.193484098785,23320.8013741335,1.3707587904571545
29242.39130996416,22115.861160522905,1.3222361588235236
30230.583306515695,18077.697405299776,1.6722585088548445
28819.500303092602,21627.613797580234,1.3325325934161547
32954.043826748355,23256.227250445456,1.4169987019763555
25108.50453217745,16345.912714466072,1.5360723485300711
28088.009383767665,19438.39466632585,1.4449757742817104
28768.081158263303,21415.324753024397,1.3433408780878051
28678.50048634596,18723.423292881052,1.5316910822205247
31795.635427217294,22176.058610889082,1.4337820793639462
27231.779691821277,16427.522175787504,1.6576924627110319
29965.20973515661,21632.42876211936,1.3851985860981462
31150.17304266863,23172.44566885988,1.34427645177434
25444.17830746486,16716.16443278228,1.5221301758414127
30711.04550761279,19504.429065576558,1.5745677765987436
32677.472306211996,22572.93660768058,1.4476393955358597
26752.015018317274,17922.25425524204,1.492670209747339
29131.443044426447,19678.824179849016,1.480344698351279
35399.88639770619,22097.709150540526,1.6019708720277135
31765.98606693796,24692.67516885639,1.2864538106832093
33229.74584290903,23183.836801010726,1.4333152069747293
32210.379896286504,19191.430197731454,1.678373084466314
32728.363367465732,23708.947379649195,1.3804224558513483
25982.132347164887,17413.555360425813,1.4920636142009283
26637.50571957152,19554.236925450004,1.3622370344149088
27519.537324600235,19000.29749374409,1.4483740232836424
28551.09933164085,22418.429944069627,1.2735548119503126
30159.53124316421,21683.97010118916,1.390867590317801
24661.64262780323,16305.631559905014,1.5124616631498875
27161.295319019544,15914.671180473648,1.7066827841435288
25426.89301758454,15870.890259598982,1.6021088043379248
35144.51733679539,20958.210645236202,1.6768853950222002
29417.721264294814,21506.72979169614,1.3678379534787828
27280.266378818164,18461.8456720948,1.477656506470123
32424.368994368495,22641.925089055567,1.4320500075340974
25203.29181692454,18093.216395206575,1.3929691253569283
29205.087470794224,17207.77120127703,1.6972033814946843
28888.863939371873,23044.86763445636,1.2535920968440561
35111.270251756214,21904.301478888596,1.602939508735146
29347.43083283645,23682.333512340847,1.2392119559309274
28596.283687041447,20733.448260446046,1.379234333229346
27378.775136060372,15847.849202434423,1.72760194688467
31831.624045517554,21983.115561581268,1.448003307645255
31941.696808745648,20307.513961178785,1.572900398828116
32799.79731628248,25963.00254219772,1.263328355916189
31261.605541961064,27558.454496652197,1.134374409339926
29259.056766414302,21403.801058068697,1.3670028368808993
25814.835635048104,17821.20000721418,1.4485464292302443
32370.093888110732,24783.106778180554,1.306135432407122
29391.44375779454,19201.34532522405,1.5306971079356693
29511.109915956033,25176.99487293948,1.1721458444460706
27721.25691676693,19611.31252558771,1.4135339937394722
29228.396194990743,19596.10643678562,1.4915410002123424
25927.6990811291,20090.014400346063,1.290576430880133
31890.82421317939,23318.29722843467,1.3676309166473466
27148.002951493003,18339.382498876403,1.4803117254987335
29452.954057514842,20223.773801038747,1.4563530203251214
27790.53620649792,20070.769042244778,1.384627372673396
29699.121307507736,18940.100173269744,1.5680551335954522
29836.807804811568,16780.88350825731,1.7780236535299154
31330.662766799967,22760.033131600907,1.3765649015378307
27253.362666602163,19166.06612769536,1.4219591273986314
31083.622410723267,22855.83284642585,1.3599864253288003
29601.72791506113,21206.604612733416,1.3958730525530192
27690.648481026125,16880.786322077103,1.6403648475078214
31787.634434065247,19243.70910464877,1.6518455075994782
27112.351658786476,18509.025206654904,1.4648179121306861
28293.96132052983,21865.718224402033,1.2939872832054475
31715.861130470807,25335.921420029397,1.2518139997623188
27584.58507397393,19099.075735434053,1.4442890041425887
30892.985354536253,19654.61210025544,1.5717931850781606
31434.41672826262,20893.27252081505,1.504523367363628
30831.21107217807,20307.79164638939,1.5181961489968154
28794.699000597477,19646.00528742294,1.4656770462660613
26640.53931048005,17352.336760245176,1.535270994251015
27360.52714053131,20223.46012417862,1.3529102820451486
32141.809201173535,27110.334189279205,1.1855925115775234
28790.385568568658,18052.67722651011,1.5947986665540317
26617.53560411245,17005.76387871771,1.5652067025006524
31117.184363121873,18682.11670273478,1.6656134236955487
31844.38759837682,19139.93583015005,1.663766685581786
28834.28812582147,22703.216215207587,1.2700530115423483
33934.289908146435,21419.493332106456,1.5842713635658736
34209.37022310123,28816.029684600657,1.1871645954537167
34652.22716824897,23837.216318801722,1.453702760624648
28071.139557321632,17887.282107356805,1.5693350945572855
29004.90928571028,16997.390030144386,1.7064331191006914
32756.245474241074,25052.613050779997,1.3074981602855686
32665.84549718524,21118.98242467557,1.5467528141421356
28723.301252805526,18392.236853584007,1.5617078815080807
30114.398423320992,20747.463925950135,1.4514737093074328
26274.587970222186,19729.7771606628,1.3317224901357942
29127.016936234053,18336.446826884614,1.5884766122479341
27648.701100147926,22106.180331213574,1.2507226796258601
33852.06252435082,24809.73445802847,1.3644669426679912
31366.79060587698,22688.506524812416,1.3824969295168852
25353.5441010861,18109.272035877537,1.4000311028989145
27837.35700486334,19962.867767633357,1.3944568149670973
29201.80769193169,19830.2261192217,1.4725907569770973
24974.68728683823,17935.650066352166,1.3924606688046126
33246.324643800566,24476.857675697698,1.3582758491425881
29274.03872874556,21770.881324107962,1.3446418770529507
28031.957911356472,19790.13248431543,1.4164613568692914
30831.96046258443,22489.039567138745,1.3709771984943484
27699.35304649291,23374.88629291468,1.1850048252379755
29493.387817318915,23313.44103985015,1.2650808504375333
29373.41361737093,22370.260757391206,1.3130563803403972
36565.7776332709,30411.64525516408,1.2023610471078283
29518.011626699506,22890.531125526835,1.2895293457731045
29754.52691353262,20918.541710573478,1.4223996741844058
31239.260400660074,20015.54954861052,1.5607495724657083
27040.717026678187,20282.722367992723,1.3331897235525918
31439.356279009306,23898.80654067451,1.3155199288090464
30885.492248537357,17857.03285672495,1.7295982202836064
27512.43340234204,21891.36984280961,1.2567707548634155
29924.64065599406,23157.11869265765,1.2922436963404331
32295.959791341953,24345.185121839655,1.3265850980270342
29862.06381011248,21679.587517626715,1.3774276741120168
33377.55458925089,25121.790092282987,1.3286296265768076
34100.280440328526,25741.86882487553,1.3247010414168487
30117.90527346872,20833.7134490935,1.445633076746536
32466.175618904657,24866.607419143074,1.3056133903457696
29053.110214291624,20859.24967534629,1.3928166480805741
31300.94624193548,20731.042752889338,1.5098587473402894
28569.504925155758,17891.883742479033,1.5967857457806884
28294.99794323898,22419.83598682458,1.2620519596961837
28336.455552016236,22768.106615750625,1.2445679401559686
32283.395310665364,19312.859479223633,1.6716010047810455
28476.111892925466,19123.230892386044,1.4890847709349833
26537.39580946661,18537.602537833533,1.431544114472529
29699.19682045472,20366.463252566526,1.4582402674510562
28792.357063116862,21434.32989638766,1.3432823513633265
29963.732519836507,19090.531712205306,1.5695598724827318
28695.47053312492,20264.47927524864,1.4160477623609125
31149.918138868405,22440.433774950798,1.3881156866780175
29788.505725513533,20103.862070690935,1.4817305063459258
30867.006970949456,23078.24595536697,1.3374936306097895
25949.21230543415,17046.372683859438,1.5222717927553275
25457.24865802039,16622.717135704,1.5314733716632083
28901.898904994923,18862.766348056735,1.5322195255826
28637.609041044387,21732.164540756337,1.317752264728975
30091.3948007414,20237.965910267823,1.4868784211892756
29970.510923205817,19896.53080142075,1.5063184241679817
27314.600665610775,18157.5171440005,1.504313637651495
28299.128419700282,20300.951025368882,1.3939804290122446
27354.119797696647,20232.71430887857,1.3519747958726942
28252.440571089668,24284.27907054871,1.163404542050146
32354.874601117546,22354.843810791575,1.4473317225995808
23803.39759576042,17069.966529618418,1.3944607070235726
29134.651112132553,23238.584344447485,1.2537188444998306
28185.71141232169,16880.383487664665,1.6697316996926277
30195.288344995053,21512.417351713495,1.4036213527899948
32038.983734214744,19698.828633016186,1.6264410605875246
34631.89982847934,26191.11399151573,1.3222767019263821
27443.819532158665,19191.33872581197,1.4300106899393774
33697.909091781825,26912.627815903368,1.2521225843233659
32275.60288592658,24184.068165845674,1.3345812071233036
35393.90973745611,24268.144412860423,1.4584514223798588
31291.03873214877,22774.745636057025,1.3739358161089066
30526.925195548283,22174.161405609575,1.376689049797646
28677.779858765898,18614.036307970007,1.540653482366255
26477.88194852337,18446.07535915065,1.4354208921405243
32592.437383392742,26418.347650064774,1.2337046137445629
27183.762400337153,19256.14114235084,1.4116931424308456
27090.881391448573,17907.596203913356,1.5128150692569442
26610.508335143615,18427.92283538285,1.4440318951222029
30089.415675596916,23507.544583629187,1.2799897313201902
29132.61870990003,22066.371676754967,1.3202269560513544
25610.548322041064,18924.867575289074,1.3532749024612325
30404.07788177277,21194.659038233563,1.4345160177819378
29940.628009013464,20304.594799005437,1.4745740215648144
32260.96374369901,21966.131553365987,1.4686684209881047
33964.78735392953,20263.42900427797,1.676161884879354
31521.890835196347,23354.412659293812,1.3497188430749216
32764.66896601565,21814.49382954443,1.501967876130175
26139.411587653314,17164.447259231423,1.5228810571569646
27119.31138770146,19193.45238783518,1.412945979686786
29394.113188170522,21193.976258673873,1.3869088475618467
27515.886324596762,20856.779527438004,1.3192778054923777
28393.584470714883,20497.72503640255,1.3852066227003157
31047.6224392472,23937.499927393026,1.2970286175841472
36061.99939221788,25422.888287389822,1.4184855388797515
23969.13635006202,19392.24485418594,1.2360165896362498
26471.53458200904,20526.676718101342,1.2896161880244967
25536.463313265653,17990.445831973433,1.419445829846034
30066.232439407228,21613.043477470324,1.3911151601924365
32016.624254010196,24613.20059208317,1.3007907742119624
27130.891987917803,20825.70354687474,1.3027599248616628
32050.863907237814,25699.827990691734,1.2471236740902067
29459.116559107133,22814.894232226212,1.2912230168262584
28391.915705615556,20868.30965589638,1.3605278134059777
27794.632066299204,18535.171182593567,1.4995616599646635
27425.336091667225,19598.47430030774,1.3993607702022288
28295.19443724349,17134.58725063804,1.6513496370442107
23799.661289801134,15849.00055870645,1.5016506057681402
26681.2975146252,18721.887090540138,1.4251393241286463
24611.531200243055,17597.431583319536,1.3985865541635136
38744.7857436018,24995.00843307751,1.5501009270446304
29220.947544346942,21641.429811906608,1.350231837651977
27449.042803252607,18328.578624442176,1.4976089180558598
27014.71961539028,20381.330855391927,1.325463965383962
30855.73283403547,24801.91587309247,1.2440866662043142
33045.30854193127,23571.315272340627,1.4019289191175406
30331.932709514953,25288.00200564636,1.199459439410926
29386.384313150702,20490.00711923279,1.4341812641718117
27487.221274917443,19976.863545392396,1.3759527972176238
31666.533443411212,20418.423552696226,1.5508804272614714
28207.3063514756,17670.46488144326,1.5962967890617108
36492.157374471324,25278.177317853075,1.4436229683656114
30036.347499725947,20083.923372513287,1.4955418292838876
31564.7065151369,23906.78365447518,1.3203242632443453
28590.795955329377,17965.974376931026,1.5913857693151903
28195.339751555137,22664.285949654823,1.2440427117001034
31493.375319931056,25527.395612512824,1.2337089062267625
32274.348040740755,23427.886635001767,1.3776039018612196
25977.099019231853,19663.68773671575,1.321069545400062
27031.01021127706,21200.947083243937,1.274990692875267
30258.6048293831,18492.11785488308,1.6362974250346847
27194.05508351477,15668.674415805515,1.7355683296401396
32506.75338748039,24404.99058495957,1.3319715602559508
23507.774277321354,19216.717715214214,1.2232981004196068
29402.049259579446,20549.502825108757,1.4307912707091899
28370.50922662507,21537.804005381535,1.3172424272937149
30479.448808618585,21266.24916895588,1.4332310585879893
29977.133760932753,21887.141569185875,1.369623057728858
32066.813914095343,24402.135686361777,1.314098664405727
28495.540327427523,20985.470600428092,1.35786996965635
31131.070526135725,20214.658652303067,1.540024546622208
28095.956951800257,22608.83753647051,1.242697989513102
32875.046679258565,21001.161124010145,1.5653918602468737
26287.91613319939,20531.49077774819,1.280370549696759
30160.566150138482,19989.124051206803,1.5088488156296973
28579.389783180195,21151.919781205368,1.3511487410506604
27409.98322568362,17661.95250409139,1.5519225985538179
30149.194679713066,21856.47813501394,1.3794168709831731
29113.49690239995,22398.609736344577,1.299790355075459
27547.220350111184,20054.589148684972,1.373611802559292
27787.4282675568,20556.12418710073,1.351783440041378
29522.78771401064,20163.34089585191,1.4641813510222503
31258.799946905972,18756.126509373757,1.6665914431363933
31149.15286839514,25140.658796435717,1.2389950923963564
25280.25544606145,17917.722059707772,1.4109078911827788
26449.072381707203,16306.670171138028,1.621978742693938
29069.33466999369,22206.265750198392,1.3090600192305626
29278.9469218448,17946.922581325205,1.6314188011437243
30650.715931016,22954.072501368075,1.3353062263434603
29649.05293546484,19683.60061672517,1.5062819812688142
30137.45441454781,20753.828958427974,1.45213948110087
27491.191417965416,18173.07009399904,1.5127433766429663
31913.91342632339,21468.818838144794,1.4865239521058438
32739.29816395755,22468.930028647803,1.4570919986939772
30999.590945864158,21299.042359591705,1.4554452929149633
30414.338418271152,20896.949289761837,1.455443950049313
26472.003130987177,18358.707681557782,1.4419317301718135
32035.674859899584,23611.57337947503,1.3567784893042079
35510.83427511411,27211.65486583396,1.3049862072041902
24358.588587965176,18039.654566149853,1.3502802117770236
28464.790200750944,20431.2264315433,1.3932002709736901
27761.61964390349,17710.94019214706,1.5674842409672216
32206.72327878812,23284.385398867522,1.3831897525779036
30018.750215968943,22987.6887782789,1.3058620423090859
29005.25735561831,20440.86109655892,1.4189841229585551
28575.953521700794,21076.61415783613,1.3558132870727941
31080.566365165192,18866.790867742962,1.647368997888477
33944.68746835626,25190.44154986353,1.347522527589047
27742.463113292863,23404.08721512823,1.1853683016255527
27462.44579206814,18116.891306466787,1.515847577131816
32847.30152396277,27155.11325411525,1.209617548510312
33252.02498747039,28131.419907717256,1.1820244088834067
35419.387733161246,26004.72477517412,1.3620366313961147
27189.51235584518,19210.478773921666,1.415347981475355
29011.208172481452,19419.998341266662,1.4938831436887345
31523.53421114379,21872.07341155343,1.441268672520649
30359.043539892737,20375.54984636077,1.4899741979387662
26686.407433713703,19589.05402079304,1.3623122078987118
31122.291975729964,23446.077894241644,1.3273986427970368
30467.267012759447,25079.950646197613,1.214805700480061
32623.596986357756,26795.76254077143,1.2174908975521377
29279.422688242194,21111.059765452854,1.3869233952980626
25711.97739597849,17272.532655928066,1.4886049375714419
27231.09933647446,18437.41210015014,1.476948022236413
32140.363118920333,19198.233733169556,1.6741312542408597
32331.399796542424,24401.19485223825,1.3249924846846899
30267.246093289818,21253.077579238856,1.4241347390956915
29013.17665835716,19854.710562043092,1.461274218412562
26906.51224885847,19005.533663973543,1.415719901612752
26527.25040202121,20478.553050384686,1.2953674186235
28092.158704758065,20357.30335467944,1.3799548110727864
34660.63887768678,21458.1430103594,1.6152674003968368
30219.05975266193,21510.363392061736,1.4048604945379066
32672.775372451888,22893.252029190186,1.4271792985458012
25369.43637954361,17455.22025878354,1.4534011031328924
35968.878840716985,26441.815649152984,1.3603029125524209
29122.1844221505,17146.870408822735,1.698396484478357
26231.70350473627,19929.04054869556,1.3162552126200198
30821.79560081132,23592.575737328232,1.3064192712135707
27015.182102969513,16990.928070020764,1.5899768389129847
36017.90139006287,27446.69531130146,1.3122855404465443
30465.287833895545,20078.933471157092,1.517276197844781
34571.637205409395,26843.93519838299,1.2878751550365797
28577.295087828985,18876.09702734985,1.5139408875904234
29982.146513393527,24210.78601840154,1.2383797242520516
31139.80911786925,22889.690228392607,1.3604294687764324
26216.976652370777,17157.21507803511,1.52804383072251
32204.519086023167,22539.639393694302,1.4287947789897968
28013.127873691963,20335.278343202765,1.3775630409826962
30581.177876473917,18390.85382676075,1.662847095874085
28915.92862329612,19124.08628184574,1.5120162185602382
30827.95585590792,23150.746285345915,1.3316182327747061
30002.881395809607,18072.890157849903,1.660104229802888
27681.92856537118,17518.37689018896,1.5801651453722432
27774.354598136102,20411.704808651877,1.3607072441280568
31592.4467181362,22328.10001222096,1.414918721290416
33422.649077462345,25318.068012857264,1.3201105653278653
32940.38170808315,26045.510452631916,1.264723982583897
30930.534213041705,23458.683863188588,1.31851106368239
28593.31437348448,20813.915695620923,1.3737594978104135
32493.80061108926,25637.270395435873,1.2674438467862021
30427.951934185414,21589.43828481614,1.4093906257665538
30259.399541815783,22487.327447359585,1.3456200881429679
32366.152552195043,25926.15598759399,1.248397663258783
32360.129289444176,21052.29709128372,1.5371305634311154
32944.711808974374,26171.779074549268,1.258787632095345
29784.7770826763,20291.242782251393,1.4678636199025146
29864.14964204083,18002.315776931042,1.6589059992109494
33187.52080480158,22708.430562816895,1.461462548589478
32003.44616712989,24127.23567112876,1.3264447947273956
33722.065933323975,23454.63075690253,1.4377572720218506
31062.54731067646,22380.675865375193,1.3879181977132717
33725.66945224284,24280.097576654938,1.3890252848353344
26753.583161565675,18695.99419779092,1.4309794321998037
29469.64860639126,23352.540584106908,1.2619461467266428
26860.73227126266,15162.424925889662,1.7715327464143467
29819.732852512603,22242.848842713665,1.340643595763183
28493.509508955343,21313.26918786936,1.3368906129695337
26523.68392276732,22619.148268817262,1.1726208081554002
28255.260224302125,20330.830432840117,1.3897740339549427
31445.23378739426,21420.214346386358,1.468016765793903
31833.063682454973,25536.901521528678,1.2465515307571033
34503.53776759848,19877.817542573022,1.7357809877116055
31583.056937598114,24306.388675698934,1.2993726611956244
31513.28215053285,24180.07992896942,1.3032745236204841
26423.134910333694,17131.84096203516,1.5423406608133015
31571.24559060107,25234.487886747665,1.2511149713952097
31093.31221680697,25541.74816129721,1.2173525484806835
27392.4772849319,18286.75382878209,1.497940943559815
32717.245697319664,21581.924924941526,1.5159558663606234
32449.65623995767,21160.900998284375,1.5334723338381733
33040.38800862851,20961.957985995123,1.576207147762776
24879.618174554347,15265.647946026767,1.6297780652690759
25570.80152665344,20112.441671412715,1.2713922031157008
36004.61942691339,25991.493348156186,1.3852462782584798
28166.484154419126,23726.77191349042,1.1871182585273812
28679.96136756267,19838.63500933369,1.4456620303800796
27698.194999022617,18877.97774162831,1.4672225689695895
30777.885072569094,22844.319999983258,1.3472883006625564
31875.2052601754,23269.430478912276,1.3698317751722386
35577.28863059399,26924.74748678292,1.3213601593871405
31324.902610434325,20521.12809276294,1.5264707899504553
28115.925825738504,22852.666460882,1.2303127021901745
32057.10087022974,26136.566753948307,1.2265230231658888
30220.732436740855,20813.292478803913,1.4519919165849133
24604.429874022364,19502.789613827128,1.2615851558270548
29018.91497135687,20151.712082043257,1.4400223094302236
28615.48154880449,24336.119452223378,1.1758440619500716
31973.867130589057,22589.105619727066,1.4154552052147775
26696.532499025998,16951.972460918092,1.5748334042291239
31741.833582659878,18824.709124207133,1.6861792324770806
27588.138977023707,19261.14169237779,1.4323210647446283
27699.04990497556,20785.972473475267,1.332583786509002
26590.04035146591,18846.442619516485,1.410878481858986
33055.361285891806,25195.07301054943,1.311977197766055
29208.38549799091,19337.92059771801,1.5104201793773873
30225.49931186347,23129.456859626658,1.3067967611735503
29100.45591027469,21339.707915339994,1.3636763926537112
31389.99494632118,20416.191359359796,1.537504933893091
31244.14002668154,23056.35750088785,1.3551203838454706
35420.34669835034,27152.934825895034,1.3044758117480137
32037.113043318815,23299.696810820657,1.3750012844991355
26447.060545369895,19253.974431697683,1.3735896782863846
30047.178405792725,25648.46971635365,1.1714998492340627
33500.62266258331,25281.10801518093,1.3251247786476243
28696.62955072405,21505.66885267435,1.334375124406115
33764.14959109829,23924.258584738072,1.41129345645166
32519.623835824812,25114.005953523243,1.2948799923041603
28678.532124241476,18704.9730543728,1.5332036053127103
28487.71167243692,22937.274696629825,1.2419832804558346
28586.102220183646,19308.215654814096,1.4805149647816527
27005.534170851664,20081.122118404637,1.3448219681957267
34022.54299240137,26529.505598161813,1.2824416522394122
30816.7565397375,21688.416248816262,1.4208855172363937
31029.276391452313,21397.856755182693,1.4501114175342271
31803.23011655829,22274.061451390196,1.4278145988760997
32560.04400093172,21030.186244167075,1.5482527649969131
27194.735744143683,17521.604147270893,1.5520688354541696
30070.15204385102,20972.190897386376,1.4338107158655733
26385.384846404893,17388.125724586032,1.5174369718926715
29878.791413358296,21758.07892963924,1.3732274577171828
31930.50430366461,24236.614983344763,1.3174490053832615
25793.686115118326,16597.241308560326,1.5540947821138666
28216.598269349524,22216.53845930334,1.270071767527475
29839.93958917069,18503.740963733682,1.6126436079955582
30065.25219999126,21606.320605720866,1.3915026416867413
29777.998426854974,22969.135515326834,1.296435314554382
32400.809468903233,23738.608691767393,1.3648992613513997
26546.22687336714,17773.310991373783,1.493600538822016
26010.93758298295,20756.018264896087,1.253175693479434
27037.176865710306,18505.587599286606,1.4610277420616784
29556.331427849673,19427.877416186213,1.5213361086592507
28843.972140146652,20811.473614108836,1.3859649093081183
34418.56422595821,29590.12029307796,1.163177570251709
31037.260919386834,17801.70616924739,1.7434992255407509
35897.35640587672,27914.354234909948,1.2859819755738129
27289.91587803757,22989.271963277028,1.187071775114513
28623.243327081593,20175.43306371268,1.4187176670107298
28644.33994418797,20766.337210992686,1.3793640955144009
27629.5514587809,21521.780440707593,1.2837948763068274
27064.066161774266,21622.601922975624,1.2516563112146406
32384.393924779,21569.869502026282,1.501371805783841
29993.044895253784,19278.99515699676,1.5557369381032635
30057.323522310344,20561.384078630337,1.4618336687533227
35410.30122588374,22562.127222900926,1.5694575638214516
26281.47917591434,22593.309700814032,1.1632416641890861
31364.716296689316,23279.607239790963,1.3473043584291566
26788.538727474468,18695.570846178234,1.4328815604446015
26782.436057159943,16385.503425127416,1.6345201830105918
30922.32282924086,22938.899379597526,1.348029925827392
30051.85499627257,22069.823817493845,1.3616717217493914
27688.62544900998,19398.886953562505,1.4273306254782367
31736.276310254085,26529.221017396823,1.1962762227146693
28568.156890941384,23062.03508826487,1.238752641802991
30243.084184804557,20950.04697889891,1.443580733506979
33720.371562989654,23005.246227532065,1.4657687741952534
29074.001114416216,21648.583630802943,1.342997842734059
33399.33574873311,26888.390473333602,1.242147081353073
27558.6886477211,20378.082603233277,1.3523690714330756
27303.37879961958,19051.69674638656,1.4331205856926144
31349.95369829049,20130.459619329406,1.557339191013207
28774.669700474693,19667.52566068677,1.463054895511951
33627.1909786112,24209.30501150181,1.3890192619174722
32760.572218718375,25780.925356236876,1.2707291055707974
33933.131986688895,25708.77469285204,1.319904678153468
26055.301190187016,19133.29443742422,1.3617780918702391
33598.126228704285,21907.066101538025,1.5336661729589371
27991.337385239647,19111.45487114413,1.4646366576467713
27885.296184687202,21048.301679226577,1.324824045647746
30198.80486656082,18211.320759910497,1.658243532398758
28671.214466441197,21020.324791157796,1.363975806810642
31342.024841887323,21441.230447126243,1.461764282566539
29048.954647419185,20868.516003501638,1.3919990593746536
26006.14967495239,23719.872226376297,1.0963865836525786
34758.82295495585,21956.074166417722,1.5831073757311407
28685.299218250595,21280.268376208638,1.3479763840911325
31355.590247000473,27469.45343985107,1.1414712096714537
26745.28677478319,19161.705467762135,1.3957675541866437
35072.30825582194,26220.286445438953,1.337602025393693
31616.398948121463,20773.718988576584,1.52194216959935
28518.913199343042,18751.03180512008,1.5209250080603982
32158.677812560007,22121.48382586084,1.4537305935583449
34207.02353532188,21799.608610787218,1.5691576920511792
29896.174364345752,19480.191164555243,1.5346961491190438
29647.745439612798,21823.694030308172,1.35851178074797
29219.856268554602,20908.54362815789,1.3975079655573774
33235.135801854274,23281.897848854285,1.427509733854871
32217.257174603074,24975.763781955568,1.2899408184617491
27145.552612228228,20234.9846002577,1.3415158522968444
26001.82475086584,20701.596397645284,1.2560299337022836
30663.999788618294,20740.645557536645,1.478449631837797
32421.181941895054,24738.655063175433,1.3105474755640778
29610.75118214693,23336.3956905361,1.2688656626676649
28026.51786382627,22672.227341399397,1.236160763642748
34066.84242405681,23116.431799943428,1.4737067865352897
32452.91105805481,24554.953045775652,1.3216441911966066
35584.310017135256,25568.828110146296,1.3917067244475936
33274.709229015934,22149.16463136546,1.5023008669995426
29934.307554710147,19199.974389940762,1.559080598065449
26636.38603978291,20980.66212251454,1.2695684189680154
34374.8287563551,22721.05683595814,1.5129062439540137
28733.446788424677,18917.44096249073,1.518886557933338
26400.0410371822,18098.34121958895,1.458699486150024
30703.417261826176,19760.008901908783,1.5538159630515287
27458.1812774763,16755.782419505933,1.6387286842249376
25527.92453339439,20085.218166485985,1.2709806944487194
23955.683629427655,20324.619648512587,1.1786534775907012
28363.529728865862,18920.27632496108,1.4991075839334607
29900.22647874261,19053.194314108416,1.5693025529373958
30099.06541780744,21312.79099009465,1.4122535819825899
30287.811974476295,18502.92644084432,1.6369200878201304
30518.278048857283,22719.235508169,1.3432792682607666
29671.01815910498,24077.944860802007,1.2322903109313241
30450.15506843527,19379.740821598527,1.5712364447360863
27461.084805167633,20932.95372944926,1.3118590505712702
32633.387678092207,23581.580173289803,1.3838507614114484
32367.797710183087,21912.507227550228,1.4771380277966366
27634.241574376076,21957.97820283675,1.2585057385112992
31844.543424298627,19403.164445019487,1.6412036044189
26457.504723846112,19770.462605237313,1.3382339731816575
36055.11530425142,23310.067617803932,1.5467615064622542
31593.98106441229,21411.657167597787,1.4755504824831305
26454.649144690484,19605.99502880743,1.3493142840146704
28910.044719661502,21838.213493685827,1.3238282851305754
29278.383101014264,19232.296660535274,1.5223550061544957
28616.1746550293,22102.8593691489,1.2946820217736925
29485.892485807923,21150.845871814312,1.3940762778239957
29788.266435469992,24293.90002739753,1.2261623865199154
26028.73964260199,19938.567908109082,1.3054467985143514
28312.502329554394,17479.16591608974,1.6197856617112643
31734.221278909426,22831.56933778346,1.3899272892465242
34025.928791232815,22035.728861608084,1.5441254067395405
27781.997320131217,19818.325023597823,1.4018337718778449
31846.831695743742,20180.46025091424,1.578102347507212
26506.067713983208,20409.555109747205,1.2987087455583208
29588.571739340554,22807.870436917823,1.2972965547650248
29624.38536518174,21284.561829076996,1.3918250045773388
31069.072783513107,20497.80816882841,1.5157265853800268
26139.684479117866,19363.270798501442,1.3499622430080802
31145.97119131704,21017.471351014752,1.481908583156616
28821.93754517907,18640.246559659507,1.5462208320545705
33947.57782093576,25275.900868700504,1.3430808261704141
27908.123526162784,17412.433694012394,1.602769837725759
30731.754443733036,21958.529900550846,1.39953606106218
25320.173408487866,18509.27198836097,1.3679724099580868
32238.703567980436,22167.96517273294,1.4542924132538206
33412.01741654334,24982.72037377595,1.3374050910650837
30993.245026176148,22095.31466069918,1.402706659855977
28885.264048649267,20131.20582688839,1.4348501672993905
36064.677654665524,25026.406194492916,1.4410649844963193
31976.427078015593,21187.379731707722,1.5092204643956821
30635.429674006584,24563.290596249477,1.247203812289069
30210.456964421333,24194.789829653822,1.2486348167155616
28514.531080195964,20851.323311256823,1.3675166153508382
30708.714511056187,22015.385183304137,1.3948751863921431
25695.82677198542,17376.81045788669,1.478742421358635
31943.63665992809,26456.8437394807,1.2073865263171821
25702.614322785044,19403.543068809035,1.324635105642211
28982.198940877042,18893.714963021557,1.5339597849126276
28167.598439602414,20869.003006965573,1.3497337860462593
23364.55081156741,18006.435188048727,1.2975667069890093
30822.027152897874,18309.8997153056,1.6833531385829024
35165.26144796305,22822.77397532735,1.540796990145834
35638.646851942874,29486.486273281116,1.208643394185508
30696.178502965126,18828.782999316267,1.630279477121798
26634.748820964785,18576.05877223395,1.4338213044833998
32395.568006722424,23400.205347765503,1.3844138342066257
37102.14820802475,29592.036289422394,1.2537882775335345
27423.726652833313,19773.290403753614,1.3869075956942096
33865.559915947015,25315.790480292268,1.3377247667739445
33995.22766498882,20101.968641003285,1.691139224824307
31099.53438895347,23420.155585242395,1.3278961480746967
33608.414186489026,24585.0318570727,1.3670274816756218
29204.546503637393,19629.85988036045,1.4877613330728028
29525.370039946425,18259.660131760058,1.6169725957051786
26948.415398350768,18062.400113310534,1.4919620443183492
25901.028747900156,17187.146075259727,1.5069999774531355
35098.808935250745,25085.37336977761,1.399174268521637
30959.888522417416,18580.284523586815,1.6662763416305741
32334.002256280153,23576.48536519731,1.3714513319279704
28254.146426751555,21415.116963882545,1.3193552234341428
32276.204439114343,21911.63331071043,1.4730168208564216
30784.1756451529,25852.114611848727,1.190779791415735
32920.30242383017,24705.856457025522,1.3324898281139628
32482.56887896319,23189.947879166848,1.4007176319764199
